Year,Month,Day,Hour,Temp,Dewtemp,Pressure,WindDir,WindSpeed,Sky,Precip1,Precip6,ID
2012,12,18,4,13,-13,10210,70,70,-9999,-9999,-9999,010010-99999
2012,12,18,5,17,-7,10206,70,80,-9999,-9999,-9999,010010-99999
2012,12,18,6,16,-5,10207,80,80,8,-9999,-9999,010010-99999
2012,12,18,7,15,-3,10205,80,70,-9999,-9999,-9999,010010-99999
2012,12,18,8,17,-4,10203,70,70,-9999,-9999,-9999,010010-99999
2012,12,18,9,20,-7,10205,90,70,8,-9999,-9999,010010-99999
2012,12,18,10,22,-9,10207,90,60,-9999,-9999,-9999,010010-99999
2012,12,18,11,19,-6,10209,80,20,-9999,-9999,-9999,010010-99999
2012,12,18,12,18,-5,10211,170,20,8,-9999,5,010010-99999
2012,12,18,13,20,-1,10210,300,10,-9999,-9999,-9999,010010-99999
2012,12,18,14,25,5,10207,320,20,-9999,-9999,-9999,010010-99999
2012,12,18,15,21,2,10210,220,20,8,-9999,-9999,010010-99999
2012,12,18,16,13,-1,10215,330,20,-9999,-9999,-9999,010010-99999
2012,12,18,17,13,1,10212,220,30,-9999,-9999,-9999,010010-99999
2012,12,18,18,16,4,10214,170,10,8,-9999,-9999,010010-99999
2012,12,18,19,24,10,10215,50,30,-9999,-9999,-9999,010010-99999
2012,12,18,20,22,8,10215,40,10,-9999,-9999,-9999,010010-99999
2012,12,18,21,26,14,10218,80,30,-9999,-9999,-9999,010010-99999
2012,12,18,22,25,15,10219,70,40,-9999,-9999,-9999,010010-99999
2012,12,18,23,24,15,10219,70,30,-9999,-9999,-9999,010010-99999
2012,12,19,0,23,15,10219,100,40,8,-9999,10,010010-99999
2012,12,19,1,20,13,10218,100,40,-9999,-9999,-9999,010010-99999
2012,12,19,2,20,14,10217,100,30,-9999,-9999,-9999,010010-99999
2012,12,19,3,20,14,10218,330,10,-9999,-9999,-9999,010010-99999
2012,12,19,4,21,15,10218,0,0,-9999,-9999,-9999,010010-99999
2012,12,19,5,21,15,10219,110,50,-9999,-9999,-9999,010010-99999
2012,12,19,6,22,15,10218,100,50,8,-9999,-9999,010010-99999
2012,12,19,7,20,13,10216,130,20,-9999,-9999,-9999,010010-99999
2012,12,19,8,21,15,10217,120,50,-9999,-9999,-9999,010010-99999
2012,12,19,9,20,13,10220,110,50,8,-9999,-9999,010010-99999
2012,12,19,10,21,14,10223,110,50,-9999,-9999,-9999,010010-99999
2012,12,19,11,18,11,10224,100,50,-9999,-9999,-9999,010010-99999
2012,12,19,12,23,17,10224,130,50,8,-9999,20,010010-99999
2012,12,19,13,23,17,10223,150,60,-9999,-9999,-9999,010010-99999
2012,12,19,14,24,18,10221,150,70,-9999,-9999,-9999,010010-99999
2012,12,19,15,23,18,10221,160,70,8,-9999,-9999,010010-99999
2012,12,19,16,22,18,10221,160,60,-9999,-9999,-9999,010010-99999
2012,12,19,17,22,18,10219,140,80,-9999,-9999,-9999,010010-99999
2012,12,19,18,19,15,10220,150,40,8,-9999,-9999,010010-99999
2012,12,19,19,19,16,10220,150,40,-9999,-9999,-9999,010010-99999
2012,12,19,20,21,18,10221,160,70,-9999,-9999,-9999,010010-99999
2012,12,19,21,20,17,10224,180,60,-9999,-9999,-9999,010010-99999
2012,12,19,22,18,15,10227,200,50,-9999,-9999,-9999,010010-99999
2012,12,19,23,18,15,10228,210,30,-9999,-9999,-9999,010010-99999
2012,12,20,0,22,19,10229,210,30,8,-9999,30,010010-99999
2012,12,20,1,27,24,10230,200,40,-9999,-9999,-9999,010010-99999
2012,12,20,2,28,24,10230,190,40,-9999,-9999,-9999,010010-99999
2012,12,20,3,21,17,10227,150,10,-9999,-9999,-9999,010010-99999
2012,12,20,4,22,18,10229,200,30,-9999,-9999,-9999,010010-99999
2012,12,20,6,20,16,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,20,7,20,16,10227,10,10,-9999,-9999,-9999,010010-99999
2012,12,20,8,20,16,10226,30,10,-9999,-9999,-9999,010010-99999
2012,12,20,9,24,20,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,20,10,26,22,10228,200,40,-9999,-9999,-9999,010010-99999
2012,12,20,11,23,19,10230,210,40,-9999,-9999,-9999,010010-99999
2012,12,20,12,22,18,10231,190,40,8,-9999,0,010010-99999
2012,12,20,13,25,21,10234,200,40,-9999,-9999,-9999,010010-99999
2012,12,20,14,22,18,10232,180,20,-9999,-9999,-9999,010010-99999
2012,12,20,15,23,19,10229,200,50,8,-9999,-9999,010010-99999
2012,12,20,16,21,16,10229,200,60,-9999,-9999,-9999,010010-99999
2012,12,20,17,22,17,10228,200,60,-9999,-9999,-9999,010010-99999
2012,12,20,18,20,15,10230,190,60,7,-9999,-9999,010010-99999
2012,12,20,19,18,12,10229,190,50,-9999,-9999,-9999,010010-99999
2012,12,20,20,18,12,10228,200,60,-9999,-9999,-9999,010010-99999
2012,12,20,21,18,11,10229,200,50,-9999,-9999,-9999,010010-99999
2012,12,20,22,18,10,10230,190,50,-9999,-9999,-9999,010010-99999
2012,12,20,23,18,11,10229,200,30,-9999,-9999,-9999,010010-99999
2012,12,21,0,18,11,10228,190,40,8,-9999,0,010010-99999
2012,12,21,1,21,14,10225,170,70,-9999,-9999,-9999,010010-99999
2012,12,21,2,18,11,10224,200,30,-9999,-9999,-9999,010010-99999
2012,12,21,3,24,18,10224,220,50,-9999,-9999,-9999,010010-99999
2012,12,21,4,25,18,10222,210,50,-9999,-9999,-9999,010010-99999
2012,12,21,5,25,14,10219,200,50,-9999,-9999,-9999,010010-99999
2012,12,21,6,23,13,10219,200,50,8,-9999,-9999,010010-99999
2012,12,21,7,21,13,10218,200,40,-9999,-9999,-9999,010010-99999
2012,12,21,8,26,15,10219,210,50,-9999,-9999,-9999,010010-99999
2012,12,21,9,26,14,10220,210,80,8,-9999,-9999,010010-99999
2012,12,21,10,26,14,10224,210,60,-9999,-9999,-9999,010010-99999
2012,12,21,11,26,14,10226,200,70,-9999,-9999,-9999,010010-99999
2012,12,21,12,23,11,10227,190,50,8,-9999,-1,010010-99999
2012,12,21,13,23,10,10226,200,50,-9999,-9999,-9999,010010-99999
2012,12,21,14,24,12,10223,190,60,-9999,-9999,-9999,010010-99999
2012,12,21,15,21,9,10222,190,50,8,-9999,-9999,010010-99999
2012,12,21,16,23,12,10219,200,50,-9999,-9999,-9999,010010-99999
2012,12,21,17,22,11,10217,210,40,-9999,-9999,-9999,010010-99999
2012,12,21,18,24,14,10215,210,60,8,-9999,-9999,010010-99999
2012,12,21,19,22,12,10215,200,60,-9999,-9999,-9999,010010-99999
2012,12,21,20,23,11,10218,200,50,-9999,-9999,-9999,010010-99999
2012,12,21,21,24,11,10218,200,50,-9999,-9999,-9999,010010-99999
2012,12,21,22,23,12,10218,200,60,-9999,-9999,-9999,010010-99999
2012,12,21,23,22,11,10217,200,50,-9999,-9999,-9999,010010-99999
2012,12,22,0,20,8,10219,200,50,8,-9999,0,010010-99999
2012,12,22,1,22,11,10218,200,50,-9999,-9999,-9999,010010-99999
2012,12,22,2,22,12,10218,200,50,-9999,-9999,-9999,010010-99999
2012,12,22,3,22,12,10216,200,60,-9999,-9999,-9999,010010-99999
2012,12,22,4,22,10,10216,200,50,-9999,-9999,-9999,010010-99999
2012,12,22,5,19,5,10216,200,30,-9999,-9999,-9999,010010-99999
2012,12,22,6,15,3,10213,200,40,6,-9999,-9999,010010-99999
2012,12,22,7,18,6,10215,200,50,-9999,-9999,-9999,010010-99999
2012,12,22,8,17,5,10217,170,50,-9999,-9999,-9999,010010-99999
2012,12,22,9,16,4,10219,210,10,7,-9999,-9999,010010-99999
2012,12,22,10,19,6,10222,200,30,-9999,-9999,-9999,010010-99999
2012,12,22,11,17,5,10222,220,20,-9999,-9999,-9999,010010-99999
2012,12,22,12,16,3,10222,210,30,6,-9999,0,010010-99999
2012,12,22,13,18,2,10219,200,20,-9999,-9999,-9999,010010-99999
2012,12,22,14,17,4,10219,180,20,-9999,-9999,-9999,010010-99999
2012,12,22,15,12,-1,10217,150,10,7,-9999,-9999,010010-99999
2012,12,22,16,11,0,10214,40,20,-9999,-9999,-9999,010010-99999
2012,12,22,17,10,-1,10211,350,20,-9999,-9999,-9999,010010-99999
2012,12,22,18,13,-3,10209,20,10,7,-9999,-9999,010010-99999
2012,12,22,19,11,-4,10211,160,30,-9999,-9999,-9999,010010-99999
2012,12,22,20,11,-7,10209,310,10,-9999,-9999,-9999,010010-99999
2012,12,22,21,8,-16,10209,20,10,-9999,-9999,-9999,010010-99999
2012,12,22,22,7,-16,10210,0,0,-9999,-9999,-9999,010010-99999
2012,12,22,23,11,-15,10208,220,10,-9999,-9999,-9999,010010-99999
2012,12,23,0,8,-14,10202,260,10,7,-9999,0,010010-99999
2012,12,23,1,13,-20,10202,100,10,-9999,-9999,-9999,010010-99999
2012,12,23,2,2,-17,10200,210,10,-9999,-9999,-9999,010010-99999
2012,12,23,3,-4,-18,10197,240,10,-9999,-9999,-9999,010010-99999
2012,12,23,4,-2,-16,10192,20,10,-9999,-9999,-9999,010010-99999
2012,12,23,5,-4,-17,10189,350,10,-9999,-9999,-9999,010010-99999
2012,12,23,6,-3,-17,10185,310,10,1,-9999,-9999,010010-99999
2012,12,23,7,2,-16,10184,60,50,-9999,-9999,-9999,010010-99999
2012,12,23,8,0,-16,10186,190,10,-9999,-9999,-9999,010010-99999
2012,12,23,9,-2,-23,10186,310,10,7,-9999,-9999,010010-99999
2012,12,23,10,9,-16,10184,340,40,-9999,-9999,-9999,010010-99999
2012,12,23,11,9,-15,10181,340,50,-9999,-9999,-9999,010010-99999
2012,12,23,12,5,-8,10179,360,70,7,-9999,0,010010-99999
2012,12,23,13,4,-9,10175,360,80,-9999,-9999,-9999,010010-99999
2012,12,23,14,-4,-12,10172,350,100,-9999,-9999,-9999,010010-99999
2012,12,23,15,-9,-18,-9999,360,90,7,-9999,-9999,010010-99999
2012,12,23,16,-16,-28,10163,350,130,-9999,-9999,-9999,010010-99999
2012,12,23,17,-21,-36,10162,360,130,-9999,-9999,-9999,010010-99999
2012,12,23,18,-26,-43,10161,350,120,8,-9999,-9999,010010-99999
2012,12,23,19,-29,-48,10157,350,110,-9999,-9999,-9999,010010-99999
2012,12,23,20,-31,-52,10155,350,110,-9999,-9999,-9999,010010-99999
2012,12,23,21,-34,-60,10146,340,130,-9999,-9999,-9999,010010-99999
2012,12,23,22,-34,-65,10137,340,130,-9999,-9999,-9999,010010-99999
2012,12,23,23,-32,-61,10131,340,120,-9999,-9999,-9999,010010-99999
2012,12,24,0,-31,-63,10123,340,130,8,-9999,0,010010-99999
2012,12,24,1,-29,-55,10115,340,120,-9999,-9999,-9999,010010-99999
2012,12,24,2,-28,-54,10108,340,120,-9999,-9999,-9999,010010-99999
2012,12,24,3,-29,-56,10102,350,120,-9999,-9999,-9999,010010-99999
2012,12,24,4,-30,-51,10097,360,120,-9999,-9999,-9999,010010-99999
2012,12,24,5,-32,-50,10090,360,80,-9999,-9999,-9999,010010-99999
2012,12,24,6,-35,-51,10084,360,90,8,-9999,-9999,010010-99999
2012,12,24,7,-35,-72,10080,10,110,-9999,-9999,-9999,010010-99999
2012,12,24,8,-39,-66,10078,360,90,-9999,-9999,-9999,010010-99999
2012,12,24,9,-37,-67,10073,10,80,8,-9999,-9999,010010-99999
2012,12,24,10,-40,-67,10070,360,100,-9999,-9999,-9999,010010-99999
2012,12,24,11,-44,-53,10065,10,100,-9999,-9999,-9999,010010-99999
2012,12,24,12,-46,-54,10061,20,90,8,-9999,-1,010010-99999
2012,12,24,13,-40,-62,10054,10,100,-9999,-9999,-9999,010010-99999
2012,12,24,14,-50,-63,10052,10,120,-9999,-9999,-9999,010010-99999
2012,12,24,15,-52,-72,10050,10,130,8,-9999,-9999,010010-99999
2012,12,24,16,-52,-79,10046,10,140,-9999,-9999,-9999,010010-99999
2012,12,24,17,-52,-81,10045,10,140,-9999,-9999,-9999,010010-99999
2012,12,24,18,-55,-86,10047,10,110,8,-9999,-9999,010010-99999
2012,12,24,19,-59,-88,10045,360,110,-9999,-9999,-9999,010010-99999
2012,12,24,20,-58,-91,10042,360,100,-9999,-9999,-9999,010010-99999
2012,12,24,21,-57,-99,10039,360,90,-9999,-9999,-9999,010010-99999
2012,12,24,22,-65,-85,10037,10,110,-9999,-9999,-9999,010010-99999
2012,12,24,23,-60,-106,10033,10,110,-9999,-9999,-9999,010010-99999
2012,12,25,0,-62,-106,10032,30,100,6,-9999,-1,010010-99999
2012,12,25,1,-63,-108,10031,10,130,-9999,-9999,-9999,010010-99999
2012,12,25,2,-68,-91,10033,10,130,-9999,-9999,-9999,010010-99999
2012,12,25,3,-78,-89,10036,10,150,-9999,-9999,-9999,010010-99999
2012,12,25,4,-81,-109,10037,10,120,-9999,-9999,-9999,010010-99999
2012,12,25,5,-84,-103,10038,20,110,-9999,-9999,-9999,010010-99999
2012,12,25,6,-95,-113,10042,10,150,7,-9999,-9999,010010-99999
2012,12,25,7,-98,-125,10052,10,180,-9999,-9999,-9999,010010-99999
2012,12,25,8,-108,-130,10061,20,160,-9999,-9999,-9999,010010-99999
2012,12,25,9,-111,-149,10074,20,140,8,-9999,-9999,010010-99999
2012,12,25,10,-119,-137,10080,20,160,-9999,-9999,-9999,010010-99999
2012,12,25,11,-125,-152,10088,10,140,-9999,-9999,-9999,010010-99999
2012,12,25,12,-124,-193,10092,10,140,8,-9999,0,010010-99999
2012,12,25,13,-131,-164,10095,10,130,-9999,-9999,-9999,010010-99999
2012,12,25,14,-133,-184,10096,360,130,-9999,-9999,-9999,010010-99999
2012,12,25,15,-133,-187,10096,360,130,8,-9999,-9999,010010-99999
2012,12,25,16,-132,-195,10096,360,120,-9999,-9999,-9999,010010-99999
2012,12,25,17,-134,-172,10096,360,130,-9999,-9999,-9999,010010-99999
2012,12,25,18,-136,-192,10098,360,120,7,-9999,-9999,010010-99999
2012,12,25,19,-142,-184,10097,360,110,-9999,-9999,-9999,010010-99999
2012,12,25,20,-144,-177,10099,360,90,-9999,-9999,-9999,010010-99999
2012,12,25,21,-145,-196,10098,350,80,-9999,-9999,-9999,010010-99999
2012,12,25,22,-148,-192,10096,350,90,-9999,-9999,-9999,010010-99999
2012,12,25,23,-150,-173,10093,350,90,-9999,-9999,-9999,010010-99999
2012,12,26,0,-149,-188,10090,360,90,7,-9999,-1,010010-99999
2012,12,26,1,-150,-213,10087,340,90,-9999,-9999,-9999,010010-99999
2012,12,26,2,-149,-170,10076,350,90,-9999,-9999,-9999,010010-99999
2012,12,26,3,-136,-200,10066,360,70,-9999,-9999,-9999,010010-99999
2012,12,26,4,-141,-172,10064,340,100,-9999,-9999,-9999,010010-99999
2012,12,26,5,-134,-221,10062,340,80,-9999,-9999,-9999,010010-99999
2012,12,26,6,-139,-169,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,26,7,-141,-173,10058,350,90,-9999,-9999,-9999,010010-99999
2012,12,26,8,-137,-173,10053,10,90,-9999,-9999,-9999,010010-99999
2012,12,26,9,-136,-176,10055,340,80,6,-9999,-9999,010010-99999
2012,12,26,10,-140,-168,10055,350,80,-9999,-9999,-9999,010010-99999
2012,12,26,11,-131,-197,10053,340,80,-9999,-9999,-9999,010010-99999
2012,12,26,12,-131,-189,10049,350,80,7,-9999,3,010010-99999
2012,12,26,13,-133,-166,10044,350,90,-9999,-9999,-9999,010010-99999
2012,12,26,14,-129,-192,10038,360,90,-9999,-9999,-9999,010010-99999
2012,12,26,15,-129,-173,10039,350,80,6,-9999,-9999,010010-99999
2012,12,26,16,-130,-153,10038,340,90,-9999,-9999,-9999,010010-99999
2012,12,26,17,-128,-162,10037,340,70,-9999,-9999,-9999,010010-99999
2012,12,26,18,-120,-191,10034,10,90,7,-9999,-9999,010010-99999
2012,12,26,19,-121,-178,10035,360,90,-9999,-9999,-9999,010010-99999
2012,12,26,20,-120,-179,10035,350,70,-9999,-9999,-9999,010010-99999
2012,12,26,21,-121,-161,10034,350,90,-9999,-9999,-9999,010010-99999
2012,12,26,22,-117,-168,10034,340,80,-9999,-9999,-9999,010010-99999
2012,12,26,23,-118,-155,10032,360,80,-9999,-9999,-9999,010010-99999
2012,12,27,0,-116,-172,10028,350,80,7,-9999,-1,010010-99999
2012,12,27,1,-118,-153,10029,360,80,-9999,-9999,-9999,010010-99999
2012,12,27,2,-118,-152,10031,340,80,-9999,-9999,-9999,010010-99999
2012,12,27,3,-115,-166,10030,340,70,-9999,-9999,-9999,010010-99999
2012,12,27,4,-113,-178,10031,350,60,-9999,-9999,-9999,010010-99999
2012,12,27,5,-108,-174,10028,350,50,-9999,-9999,-9999,010010-99999
2012,12,27,6,-114,-135,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,27,7,-111,-134,10029,340,70,-9999,-9999,-9999,010010-99999
2012,12,27,8,-105,-168,10033,350,70,-9999,-9999,-9999,010010-99999
2012,12,27,9,-105,-183,10036,360,50,6,-9999,-9999,010010-99999
2012,12,27,10,-107,-185,10040,350,60,-9999,-9999,-9999,010010-99999
2012,12,27,11,-110,-166,10042,350,50,-9999,-9999,-9999,010010-99999
2012,12,27,12,-111,-170,10044,360,60,6,-9999,3,010010-99999
2012,12,27,13,-111,-139,10047,360,70,-9999,-9999,-9999,010010-99999
2012,12,27,14,-108,-166,10049,360,70,-9999,-9999,-9999,010010-99999
2012,12,27,15,-106,-178,10052,340,50,6,-9999,-9999,010010-99999
2012,12,27,16,-106,-147,10054,350,60,-9999,-9999,-9999,010010-99999
2012,12,27,17,-111,-164,10057,360,60,-9999,-9999,-9999,010010-99999
2012,12,27,18,-111,-152,10060,10,50,6,-9999,-9999,010010-99999
2012,12,27,19,-108,-193,10064,340,50,-9999,-9999,-9999,010010-99999
2012,12,27,20,-111,-185,10065,360,30,-9999,-9999,-9999,010010-99999
2012,12,27,21,-107,-165,10067,320,20,-9999,-9999,-9999,010010-99999
2012,12,27,22,-108,-145,10069,20,20,-9999,-9999,-9999,010010-99999
2012,12,27,23,-110,-139,10070,10,50,-9999,-9999,-9999,010010-99999
2012,12,28,0,-111,-160,10071,360,50,3,-9999,5,010010-99999
2012,12,28,1,-118,-185,10073,10,20,-9999,-9999,-9999,010010-99999
2012,12,28,2,-114,-194,10074,360,30,-9999,-9999,-9999,010010-99999
2012,12,28,3,-110,-179,10074,360,30,-9999,-9999,-9999,010010-99999
2012,12,28,4,-109,-185,10073,350,20,-9999,-9999,-9999,010010-99999
2012,12,28,5,-105,-193,10072,350,30,-9999,-9999,-9999,010010-99999
2012,12,28,6,-104,-180,10071,360,30,6,-9999,-9999,010010-99999
2012,12,28,7,-104,-177,10069,340,30,-9999,-9999,-9999,010010-99999
2012,12,28,8,-99,-170,10068,360,30,-9999,-9999,-9999,010010-99999
2012,12,28,9,-101,-164,10067,350,30,7,-9999,-9999,010010-99999
2012,12,28,10,-90,-153,10064,320,10,-9999,-9999,-9999,010010-99999
2012,12,28,11,-80,-157,10063,40,30,-9999,-9999,-9999,010010-99999
2012,12,28,12,-78,-145,10060,350,40,8,-9999,0,010010-99999
2012,12,28,13,-73,-137,10056,30,50,-9999,-9999,-9999,010010-99999
2012,12,28,14,-72,-98,10056,70,130,-9999,-9999,-9999,010010-99999
2012,12,28,15,-66,-110,10048,360,60,8,-9999,-9999,010010-99999
2012,12,28,16,-64,-108,10043,30,70,-9999,-9999,-9999,010010-99999
2012,12,28,17,-61,-107,10036,10,70,-9999,-9999,-9999,010010-99999
2012,12,28,18,-65,-97,10031,60,120,8,-9999,-9999,010010-99999
2012,12,28,19,-52,-105,10024,30,50,-9999,-9999,-9999,010010-99999
2012,12,28,20,-56,-95,10018,360,60,-9999,-9999,-9999,010010-99999
2012,12,28,21,-49,-91,10009,20,70,-9999,-9999,-9999,010010-99999
2012,12,28,22,-58,-66,10004,50,140,-9999,-9999,-9999,010010-99999
2012,12,28,23,-52,-59,9997,60,160,-9999,-9999,-9999,010010-99999
2012,12,29,0,-47,-53,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,29,1,-37,-53,9971,80,140,-9999,-9999,-9999,010010-99999
2012,12,29,2,-32,-57,9962,40,70,-9999,-9999,-9999,010010-99999
2012,12,29,3,-30,-61,9952,50,120,-9999,-9999,-9999,010010-99999
2012,12,29,4,-33,-68,9939,10,80,-9999,-9999,-9999,010010-99999
2012,12,29,5,-49,-67,9936,10,140,-9999,-9999,-9999,010010-99999
2012,12,29,6,-45,-65,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,29,7,-35,-60,9913,360,160,-9999,-9999,-9999,010010-99999
2012,12,29,8,-32,-56,9902,10,100,-9999,-9999,-9999,010010-99999
2012,12,29,9,-41,-55,9886,10,170,8,-9999,-9999,010010-99999
2012,12,29,10,-24,-34,9869,20,160,-9999,-9999,-9999,010010-99999
2012,12,29,11,-29,-36,9859,10,190,-9999,-9999,-9999,010010-99999
2012,12,29,12,-23,-29,9852,10,170,8,-9999,8,010010-99999
2012,12,29,13,-16,-29,9835,10,180,-9999,-9999,-9999,010010-99999
2012,12,29,14,-16,-22,9822,20,180,-9999,-9999,-9999,010010-99999
2012,12,29,15,-13,-17,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,29,16,-12,-15,9798,20,190,-9999,-9999,-9999,010010-99999
2012,12,29,17,-13,-16,9788,20,200,-9999,-9999,-9999,010010-99999
2012,12,29,18,-13,-16,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,29,19,-13,-17,9764,10,250,-9999,-9999,-9999,010010-99999
2012,12,29,20,-11,-15,9754,10,220,-9999,-9999,-9999,010010-99999
2012,12,29,21,-9,-13,9747,10,240,-9999,-9999,-9999,010010-99999
2012,12,29,22,-8,-11,9740,10,230,-9999,-9999,-9999,010010-99999
2012,12,29,23,-6,-9,9729,10,220,-9999,-9999,-9999,010010-99999
2012,12,30,0,-6,-9,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,30,1,-5,-9,9714,20,220,-9999,-9999,-9999,010010-99999
2012,12,30,2,-2,-8,9709,10,170,-9999,-9999,-9999,010010-99999
2012,12,30,3,1,-5,9704,10,170,-9999,-9999,-9999,010010-99999
2012,12,30,4,3,-5,9699,360,140,-9999,-9999,-9999,010010-99999
2012,12,30,5,5,-6,9697,360,140,-9999,-9999,-9999,010010-99999
2012,12,30,6,16,-5,9693,340,110,8,-9999,-9999,010010-99999
2012,12,30,7,13,-2,9706,20,30,-9999,-9999,-9999,010010-99999
2012,12,30,8,16,9,9719,100,50,-9999,-9999,-9999,010010-99999
2012,12,30,9,20,14,9731,90,50,-9999,-9999,-9999,010010-99999
2012,12,30,10,24,16,9741,70,50,-9999,-9999,-9999,010010-99999
2012,12,30,11,25,15,9750,70,40,-9999,-9999,-9999,010010-99999
2012,12,30,12,22,12,9755,70,30,8,-9999,20,010010-99999
2012,12,30,13,22,12,9759,50,20,-9999,-9999,-9999,010010-99999
2012,12,30,14,22,12,9764,40,10,-9999,-9999,-9999,010010-99999
2012,12,30,15,23,14,9770,50,30,7,-9999,-9999,010010-99999
2012,12,30,16,27,17,9772,10,40,-9999,-9999,-9999,010010-99999
2012,12,30,17,16,2,9778,30,10,-9999,-9999,-9999,010010-99999
2012,12,30,18,9,-1,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2012,12,30,19,33,8,9781,320,70,-9999,-9999,-9999,010010-99999
2012,12,30,20,15,5,9787,340,90,-9999,-9999,-9999,010010-99999
2012,12,30,21,3,-1,9788,350,110,-9999,-9999,-9999,010010-99999
2012,12,30,22,6,2,9789,350,120,-9999,-9999,-9999,010010-99999
2012,12,30,23,7,4,9794,350,110,-9999,-9999,-9999,010010-99999
2012,12,31,0,9,5,9797,350,100,8,-9999,-1,010010-99999
2012,12,31,1,5,1,9799,350,130,-9999,-9999,-9999,010010-99999
2012,12,31,2,6,3,9803,360,110,-9999,-9999,-9999,010010-99999
2012,12,31,3,5,1,9804,360,130,-9999,-9999,-9999,010010-99999
2012,12,31,4,2,-3,9811,350,120,-9999,-9999,-9999,010010-99999
2012,12,31,5,-3,-8,9814,360,170,-9999,-9999,-9999,010010-99999
2012,12,31,6,-6,-12,9819,350,160,7,-9999,-9999,010010-99999
2012,12,31,7,-11,-20,9824,350,160,-9999,-9999,-9999,010010-99999
2012,12,31,8,-16,-26,9832,350,160,-9999,-9999,-9999,010010-99999
2012,12,31,9,-23,-31,9840,350,150,8,-9999,-9999,010010-99999
2012,12,31,10,-27,-37,9848,340,150,-9999,-9999,-9999,010010-99999
2012,12,31,11,-30,-42,9851,340,170,-9999,-9999,-9999,010010-99999
2012,12,31,12,-31,-43,9852,340,170,7,-9999,-1,010010-99999
2012,12,31,13,-31,-41,9855,340,160,-9999,-9999,-9999,010010-99999
2012,12,31,14,-29,-39,9858,340,160,-9999,-9999,-9999,010010-99999
2012,12,31,15,-24,-34,9862,340,140,8,-9999,-9999,010010-99999
2012,12,31,16,-23,-33,9863,350,130,-9999,-9999,-9999,010010-99999
2012,12,31,17,-27,-35,9870,360,130,-9999,-9999,-9999,010010-99999
2012,12,31,18,-31,-37,9878,360,120,8,-9999,-9999,010010-99999
2012,12,31,19,-32,-39,9881,360,120,-9999,-9999,-9999,010010-99999
2012,12,31,20,-34,-46,9888,360,90,-9999,-9999,-9999,010010-99999
2012,12,31,23,-34,-43,9898,360,90,-9999,-9999,-9999,010010-99999
2013,1,1,0,-33,-41,9902,350,90,8,-9999,-1,010010-99999
2013,1,1,1,-36,-46,9907,350,80,-9999,-9999,-9999,010010-99999
2013,1,1,2,-40,-49,9908,350,100,-9999,-9999,-9999,010010-99999
2013,1,1,3,-42,-50,9911,350,110,-9999,-9999,-9999,010010-99999
2013,1,1,4,-44,-52,9918,350,90,-9999,-9999,-9999,010010-99999
2013,1,1,5,-43,-52,9918,350,100,-9999,-9999,-9999,010010-99999
2013,1,1,6,-43,-55,9923,340,130,8,-9999,-9999,010010-99999
2013,1,1,7,-44,-57,9929,340,120,-9999,-9999,-9999,010010-99999
2013,1,1,8,-43,-56,9935,340,110,-9999,-9999,-9999,010010-99999
2013,1,1,9,-40,-57,9941,340,130,8,-9999,-9999,010010-99999
2013,1,1,10,-41,-56,9942,340,130,-9999,-9999,-9999,010010-99999
2013,1,1,11,-42,-56,9952,340,110,-9999,-9999,-9999,010010-99999
2013,1,1,12,-43,-55,9958,340,110,8,-9999,-1,010010-99999
2013,1,1,13,-47,-59,9966,350,100,-9999,-9999,-9999,010010-99999
2013,1,1,14,-47,-61,9970,340,100,-9999,-9999,-9999,010010-99999
2013,1,1,15,-47,-62,9975,350,80,8,-9999,-9999,010010-99999
2013,1,1,16,-47,-66,9982,340,90,-9999,-9999,-9999,010010-99999
2013,1,1,17,-46,-65,9985,350,90,-9999,-9999,-9999,010010-99999
2013,1,1,18,-46,-66,9992,350,70,8,-9999,-9999,010010-99999
2013,1,1,19,-47,-73,9999,350,80,-9999,-9999,-9999,010010-99999
2013,1,1,20,-46,-73,10000,340,90,-9999,-9999,-9999,010010-99999
2013,1,1,21,-47,-74,10001,340,80,-9999,-9999,-9999,010010-99999
2013,1,1,22,-46,-77,9999,340,120,-9999,-9999,-9999,010010-99999
2013,1,1,23,-46,-77,9997,320,150,-9999,-9999,-9999,010010-99999
2013,1,2,0,-45,-80,10008,360,70,8,-9999,-1,010010-99999
2013,1,2,1,-45,-80,10007,340,60,-9999,-9999,-9999,010010-99999
2013,1,2,2,-47,-86,10012,350,50,-9999,-9999,-9999,010010-99999
2013,1,2,3,-47,-84,10010,360,30,-9999,-9999,-9999,010010-99999
2013,1,2,4,-46,-79,10008,250,10,-9999,-9999,-9999,010010-99999
